_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
1042,2025-01-14 14:38:17.330000,25,0,0,PR06 - ul. Kosmonautów-Boguszowska
1043,2025-01-14 14:44:55.157000,131,0,1,PR08 - ul. Opolska-Głubczycka
1044,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1045,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1046,2025-01-14 14:41:00.913000,21,1,0,PR17 -  ul. Osobowicka
1047,2025-01-14 14:56:46.907000,42,0,1,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1048,2025-01-14 11:47:51.307000,47,0,1,PR12 - Klecina - pętla MPK
1049,2025-01-14 11:42:36.170000,-50,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1050,2025-01-14 11:20:07.913000,26,0,0,PR03B - Grabiszyn północ
1051,2025-01-14 11:45:22.067000,110,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1052,2025-01-14 11:49:13.590000,18,0,1,PR03A - Grabiszyn południe
1053,2025-01-14 10:50:55.173000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1054,2025-01-14 11:46:53.513000,39,1,2,PR04 - ul. Snycerska-Majchra (Leśnica)
1055,2025-01-14 11:43:39.140000,-13,0,0,PR11 - ul. Ślężna-Kamienna
1056,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1057,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
1058,2025-01-14 11:44:31.587000,129,0,0,PR08 - ul. Opolska-Głubczycka
1059,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1060,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1061,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1062,2025-01-14 11:53:36.967000,46,1,0,PR12 - Klecina - pętla MPK
1063,2025-01-14 11:53:32.540000,-49,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1064,2025-01-14 11:53:01.870000,25,1,0,PR03B - Grabiszyn północ
1065,2025-01-14 11:45:22.067000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1066,2025-01-14 11:53:14.913000,17,1,0,PR03A - Grabiszyn południe
1067,2025-01-14 11:51:27.547000,42,0,1,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1068,2025-01-14 11:46:53.513000,39,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1069,2025-01-14 11:52:04.557000,-12,0,1,PR11 - ul. Ślężna-Kamienna
1070,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1071,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
1072,2025-01-14 11:44:31.587000,129,0,0,PR08 - ul. Opolska-Głubczycka
1073,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1074,2025-01-14 12:14:37.163000,46,1,0,PR12 - Klecina - pętla MPK
1075,2025-01-14 12:12:32.893000,-50,1,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1076,2025-01-14 13:03:39,47,0,0,PR12 - Klecina - pętla MPK
1077,2025-01-14 13:25:54.073000,43,0,0,PR12 - Klecina - pętla MPK
1078,2025-01-14 13:29:35.837000,-44,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1079,2025-01-14 13:16:23.340000,25,0,0,PR03B - Grabiszyn północ
1080,2025-01-14 13:23:16.077000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1081,2025-01-14 13:20:55.560000,16,0,0,PR03A - Grabiszyn południe
1082,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1083,2025-01-14 13:18:21.463000,39,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1084,2025-01-14 13:34:41.563000,-10,1,0,PR11 - ul. Ślężna-Kamienna
1085,2025-01-14 13:33:36.367000,-1,1,0,PR09 - ul. Opolska-Karwińska
1086,2025-01-14 13:19:02.480000,23,0,0,PR06 - ul. Kosmonautów-Boguszowska
1087,2025-01-14 13:32:24.703000,130,0,1,PR08 - ul. Opolska-Głubczycka
1088,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
1089,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1090,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1091,2025-01-14 13:16:23.340000,25,0,0,PR03B - Grabiszyn północ
1092,2025-01-14 13:04:30.827000,109,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1093,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1094,2025-01-14 14:19:02.797000,46,0,1,PR12 - Klecina - pętla MPK
1095,2025-01-14 14:08:26.510000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1096,2025-01-14 14:18:09.033000,15,1,0,PR03A - Grabiszyn południe
1097,2025-01-14 14:14:46.697000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1098,2025-01-14 14:19:21.963000,40,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1099,2025-01-14 14:15:39.637000,2,0,1,PR11 - ul. Ślężna-Kamienna
1100,2025-01-14 14:18:08.737000,1694498842,1,0,PR10 - ul. Grabiszyńska (Oporów)
1101,2025-01-14 11:58:08.697000,47,0,0,PR12 - Klecina - pętla MPK
1102,2025-01-14 11:53:32.540000,-49,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1103,2025-01-14 11:59:59.080000,109,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1104,2025-01-14 11:57:11.193000,18,0,0,PR03A - Grabiszyn południe
1105,2025-01-14 11:51:27.547000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1106,2025-01-14 11:52:04.557000,-12,0,0,PR11 - ul. Ślężna-Kamienna
1107,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1108,2025-01-14 12:04:50.280000,125,2,0,PR08 - ul. Opolska-Głubczycka
1109,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1110,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1111,2025-01-14 12:22:16.697000,46,1,0,PR12 - Klecina - pętla MPK
1112,2025-01-14 12:19:50.103000,-48,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1113,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
1114,2025-01-14 12:24:14.927000,109,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1115,2025-01-14 12:15:03.197000,17,0,0,PR03A - Grabiszyn południe
1116,2025-01-14 12:22:45.137000,42,0,1,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1117,2025-01-14 12:17:57.853000,37,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1118,2025-01-14 12:20:50.847000,-12,0,1,PR11 - ul. Ślężna-Kamienna
1119,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1120,2025-01-14 12:16:03.843000,20,0,0,PR06 - ul. Kosmonautów-Boguszowska
1121,2025-01-14 12:24:53.327000,122,1,0,PR08 - ul. Opolska-Głubczycka
1122,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1123,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1124,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1125,2025-01-14 12:39:41.190000,46,0,1,PR12 - Klecina - pętla MPK
1126,2025-01-14 12:37:06.403000,-46,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1127,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
1128,2025-01-14 12:37:48.623000,109,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1129,2025-01-14 12:34:18.903000,15,0,0,PR03A - Grabiszyn południe
1130,2025-01-14 12:22:45.137000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1131,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1132,2025-01-14 12:20:50.847000,-12,0,0,PR11 - ul. Ślężna-Kamienna
1133,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1134,2025-01-14 12:30:34.290000,20,0,0,PR06 - ul. Kosmonautów-Boguszowska
1135,2025-01-14 12:32:40.887000,124,0,0,PR08 - ul. Opolska-Głubczycka
1136,2025-01-14 12:29:13.950000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1137,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1138,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1139,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1140,2025-01-14 12:49:22.650000,47,0,1,PR12 - Klecina - pętla MPK
1141,2025-01-14 12:43:43.613000,-47,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1142,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
1143,2025-01-14 12:34:18.903000,15,0,0,PR03A - Grabiszyn południe
1144,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1145,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1146,2025-01-14 12:20:50.847000,-12,0,0,PR11 - ul. Ślężna-Kamienna
1147,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1148,2025-01-14 12:30:34.290000,20,0,0,PR06 - ul. Kosmonautów-Boguszowska
1149,2025-01-14 12:46:22.777000,124,0,1,PR08 - ul. Opolska-Głubczycka
1150,2025-01-14 12:29:13.950000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1151,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1152,2025-01-14 13:44:32.933000,46,0,0,PR12 - Klecina - pętla MPK
1153,2025-01-14 13:43:22.813000,-44,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1154,2025-01-14 13:47:55.353000,26,0,1,PR03B - Grabiszyn północ
1155,2025-01-14 13:38:57.330000,108,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1156,2025-01-14 13:41:46.943000,15,0,0,PR03A - Grabiszyn południe
1157,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1158,2025-01-14 13:48:39.320000,37,2,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1159,2025-01-14 13:34:41.563000,-10,0,0,PR11 - ul. Ślężna-Kamienna
1160,2025-01-14 13:48:31.363000,1694498841,1,0,PR10 - ul. Grabiszyńska (Oporów)
1161,2025-01-14 13:33:36.367000,-1,0,0,PR09 - ul. Opolska-Karwińska
1162,2025-01-14 13:36:39.753000,24,0,0,PR06 - ul. Kosmonautów-Boguszowska
1163,2025-01-14 13:49:10.150000,131,0,1,PR08 - ul. Opolska-Głubczycka
1164,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
1165,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1166,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1167,2025-01-14 13:44:32.933000,46,0,0,PR12 - Klecina - pętla MPK
1168,2025-01-14 14:08:27.407000,-39,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1169,2025-01-14 13:47:55.353000,26,0,0,PR03B - Grabiszyn północ
1170,2025-01-14 14:08:26.510000,110,0,4,PR01B - Psie Pole - Stacja PKP parking nr 3
1171,2025-01-14 13:54:01.307000,16,0,0,PR03A - Grabiszyn południe
1172,2025-01-14 13:54:37.850000,41,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1173,2025-01-14 13:48:39.320000,37,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1174,2025-01-14 14:09:24.957000,-1,0,2,PR11 - ul. Ślężna-Kamienna
1175,2025-01-14 14:08:10.503000,1694498843,0,1,PR10 - ul. Grabiszyńska (Oporów)
1176,2025-01-14 13:33:36.367000,-1,0,0,PR09 - ul. Opolska-Karwińska
1177,2025-01-14 13:51:18.177000,26,0,0,PR06 - ul. Kosmonautów-Boguszowska
1178,2025-01-14 13:09:09.813000,-45,0,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1179,2025-01-14 13:05:37.233000,26,0,1,PR03B - Grabiszyn północ
1180,2025-01-14 13:06:00.877000,110,0,2,PR01B - Psie Pole - Stacja PKP parking nr 3
1181,2025-01-14 13:09:38.113000,15,0,1,PR03A - Grabiszyn południe
1182,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1183,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1184,2025-01-14 13:09:51.283000,-10,1,2,PR11 - ul. Ślężna-Kamienna
1185,2025-01-14 13:04:32.320000,1694498844,0,0,PR10 - ul. Grabiszyńska (Oporów)
1186,2025-01-14 13:05:21.233000,1,1,0,PR09 - ul. Opolska-Karwińska
1187,2025-01-14 12:50:05.757000,21,0,0,PR06 - ul. Kosmonautów-Boguszowska
1188,2025-01-14 13:00:22.150000,127,0,0,PR08 - ul. Opolska-Głubczycka
1189,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
1190,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1191,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1192,2025-01-14 15:03:31.217000,43,0,2,PR04 - ul. Snycerska-Majchra (Leśnica)
1193,2025-01-14 15:04:12.807000,3,0,0,PR11 - ul. Ślężna-Kamienna
1194,2025-01-14 14:59:15.777000,1694498848,0,0,PR10 - ul. Grabiszyńska (Oporów)
1195,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
1196,2025-01-14 15:00:29.343000,27,0,1,PR06 - ul. Kosmonautów-Boguszowska
1197,2025-01-14 15:02:21.697000,129,1,0,PR08 - ul. Opolska-Głubczycka
1198,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1199,2025-01-14 14:59:10.870000,-293,0,0,PR15 - ul. Kamiennogórska
1200,2025-01-14 14:57:41.877000,21,0,0,PR17 -  ul. Osobowicka
1201,2025-01-14 08:53:01.257000,54,0,0,PR12 - Klecina - pętla MPK
1202,2025-01-14 08:58:55.203000,-48,1,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1203,2025-01-14 09:27:55.160000,52,1,0,PR12 - Klecina - pętla MPK
1204,2025-01-14 09:28:39.987000,-49,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1205,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
1206,2025-01-14 09:28:24.820000,107,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1207,2025-01-14 09:21:42.300000,28,0,0,PR03A - Grabiszyn południe
1208,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1209,2025-01-14 08:58:10.797000,41,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1210,2025-01-14 09:12:40.033000,-6,0,0,PR11 - ul. Ślężna-Kamienna
1211,2025-01-14 07:28:35.163000,4,0,0,PR09 - ul. Opolska-Karwińska
1212,2025-01-14 09:21:26.813000,23,0,0,PR06 - ul. Kosmonautów-Boguszowska
1213,2025-01-14 09:25:37.767000,136,0,1,PR08 - ul. Opolska-Głubczycka
1214,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1215,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1216,2025-01-14 08:27:26.373000,23,0,0,PR17 -  ul. Osobowicka
1217,2025-01-14 12:09:47.083000,109,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1218,2025-01-14 13:51:18.177000,26,0,0,PR06 - ul. Kosmonautów-Boguszowska
1219,2025-01-14 14:18:16.143000,131,0,2,PR08 - ul. Opolska-Głubczycka
1220,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1221,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1222,2025-01-14 14:14:28.290000,22,0,0,PR17 -  ul. Osobowicka
1223,2025-01-14 15:09:40.253000,44,1,0,PR12 - Klecina - pętla MPK
1224,2025-01-14 15:09:50.767000,15,1,10,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1225,2025-01-14 15:08:02.410000,28,0,1,PR03B - Grabiszyn północ
1226,2025-01-14 15:09:05.503000,105,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1227,2025-01-14 15:07:03.613000,23,0,1,PR03A - Grabiszyn południe
1228,2025-01-14 14:56:46.907000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1229,2025-01-14 15:03:31.217000,43,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1230,2025-01-14 15:05:08.477000,4,0,1,PR11 - ul. Ślężna-Kamienna
1231,2025-01-14 15:08:42.960000,1694498848,2,1,PR10 - ul. Grabiszyńska (Oporów)
1232,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
1233,2025-01-14 15:10:00.110000,29,0,1,PR06 - ul. Kosmonautów-Boguszowska
1234,2025-01-14 15:08:32.627000,130,0,1,PR08 - ul. Opolska-Głubczycka
1235,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1236,2025-01-14 14:57:41.877000,21,0,0,PR17 -  ul. Osobowicka
1237,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1238,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1239,2025-01-14 04:46:46.730000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1240,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1241,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1242,2025-01-14 04:57:26.790000,15,1,0,PR11 - ul. Ślężna-Kamienna
1243,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1244,2025-01-14 04:50:25.170000,159,0,0,PR08 - ul. Opolska-Głubczycka
1245,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1246,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1247,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1248,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1249,2025-01-14 04:46:46.730000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1250,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1251,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1252,2025-01-14 05:04:38.720000,13,1,0,PR11 - ul. Ślężna-Kamienna
1253,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1254,2025-01-14 05:04:17.720000,84,1,0,PR06 - ul. Kosmonautów-Boguszowska
1255,2025-01-14 04:50:25.170000,159,0,0,PR08 - ul. Opolska-Głubczycka
1256,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1257,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1258,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1259,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1260,2025-01-14 04:46:46.730000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1261,2025-01-14 05:07:02.280000,44,1,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1262,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1263,2025-01-14 05:04:38.720000,13,0,0,PR11 - ul. Ślężna-Kamienna
1264,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1265,2025-01-14 05:04:17.720000,84,0,0,PR06 - ul. Kosmonautów-Boguszowska
1266,2025-01-14 04:50:25.170000,159,0,0,PR08 - ul. Opolska-Głubczycka
1267,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1268,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1269,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1270,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1271,2025-01-14 05:23:52.487000,107,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1272,2025-01-14 05:19:49.887000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1327,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1273,2025-01-14 04:54:22.130000,79,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1274,2025-01-14 05:38:19.357000,7,1,0,PR11 - ul. Ślężna-Kamienna
1275,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1276,2025-01-14 05:28:14.713000,80,0,0,PR06 - ul. Kosmonautów-Boguszowska
1277,2025-01-14 05:34:32.400000,158,0,0,PR08 - ul. Opolska-Głubczycka
1278,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1279,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1280,2025-01-14 06:04:54.757000,160,1,0,PR08 - ul. Opolska-Głubczycka
1281,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1282,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1283,2025-01-14 06:29:26.190000,30,2,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1284,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1285,2025-01-14 06:29:51.007000,93,5,3,PR01B - Psie Pole - Stacja PKP parking nr 3
1286,2025-01-14 06:24:12.767000,53,0,0,PR03A - Grabiszyn południe
1287,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1288,2025-01-14 06:26:16.960000,74,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1289,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1290,2025-01-14 06:26:58.227000,9,1,0,PR09 - ul. Opolska-Karwińska
1291,2025-01-14 06:27:51.697000,68,2,0,PR06 - ul. Kosmonautów-Boguszowska
1292,2025-01-14 06:28:34.123000,155,0,1,PR08 - ul. Opolska-Głubczycka
1293,2025-01-14 06:20:13.780000,-291,0,0,PR15 - ul. Kamiennogórska
1294,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1295,2025-01-14 06:49:58.040000,5,6,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1296,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1297,2025-01-14 06:49:38.260000,90,4,5,PR01B - Psie Pole - Stacja PKP parking nr 3
1298,2025-01-14 06:31:21.290000,52,0,0,PR03A - Grabiszyn południe
1299,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1300,2025-01-14 06:49:56.997000,68,2,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1301,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1302,2025-01-14 06:38:14.327000,7,0,0,PR09 - ul. Opolska-Karwińska
1303,2025-01-14 06:49:39.600000,55,4,0,PR06 - ul. Kosmonautów-Boguszowska
1304,2025-01-14 06:48:56.887000,153,1,0,PR08 - ul. Opolska-Głubczycka
1305,2025-01-14 06:41:55.313000,38,0,0,PR05 - ul. Bardzka-Świeradowska
1306,2025-01-14 06:37:24.740000,-292,0,0,PR15 - ul. Kamiennogórska
1307,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1308,2025-01-14 07:23:15.423000,62,1,1,PR12 - Klecina - pętla MPK
1309,2025-01-14 07:24:09.167000,-25,7,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1310,2025-01-14 07:23:12.883000,30,1,0,PR03B - Grabiszyn północ
1311,2025-01-14 07:20:40.357000,98,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1312,2025-01-14 07:23:20.313000,48,1,0,PR03A - Grabiszyn południe
1313,2025-01-14 07:13:08.607000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1314,2025-01-14 07:24:12.397000,58,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1315,2025-01-14 07:16:44.740000,-1,0,0,PR11 - ul. Ślężna-Kamienna
1316,2025-01-14 07:14:29.530000,5,0,0,PR09 - ul. Opolska-Karwińska
1317,2025-01-14 06:22:45.873000,31,2,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1318,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1319,2025-01-14 06:24:10.030000,96,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1320,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1321,2025-01-14 06:23:19.857000,74,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1322,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1323,2025-01-14 06:17:38.933000,10,0,0,PR09 - ul. Opolska-Karwińska
1324,2025-01-14 06:19:10.377000,70,0,0,PR06 - ul. Kosmonautów-Boguszowska
1325,2025-01-14 06:24:55.463000,155,2,2,PR08 - ul. Opolska-Głubczycka
1326,2025-01-14 06:20:13.780000,-291,0,0,PR15 - ul. Kamiennogórska
1328,2025-01-14 06:31:21.290000,52,0,0,PR03A - Grabiszyn południe
1329,2025-01-14 08:09:58.037000,40,0,0,PR03A - Grabiszyn południe
1330,2025-01-14 08:21:23.873000,36,0,0,PR03A - Grabiszyn południe
1331,2025-01-14 08:19:30.277000,44,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1332,2025-01-14 07:16:44.740000,-1,0,0,PR11 - ul. Ślężna-Kamienna
1333,2025-01-14 07:28:35.163000,4,0,0,PR09 - ul. Opolska-Karwińska
1334,2025-01-14 08:28:50.227000,27,1,0,PR06 - ul. Kosmonautów-Boguszowska
1335,2025-01-14 08:28:05.517000,140,1,0,PR08 - ul. Opolska-Głubczycka
1336,2025-01-14 08:13:21.213000,35,0,0,PR05 - ul. Bardzka-Świeradowska
1337,2025-01-14 08:27:15.757000,-293,0,0,PR15 - ul. Kamiennogórska
1338,2025-01-14 08:27:26.373000,23,0,1,PR17 -  ul. Osobowicka
1339,2025-01-14 07:28:35.163000,4,0,0,PR09 - ul. Opolska-Karwińska
